"ISO3","word","n","total","tf","idf","tf_idf","ISO2","Country"
"RUS","governing",1,1326,0.000754147812971342,3.47609868983527,0.00262149222461182,"RU","Russian Federation (the)"
"RUS","government",1,1326,0.000754147812971342,0.326215736454024,0.000246014884203638,"RU","Russian Federation (the)"
"RUS","governmental",1,1326,0.000754147812971342,3.18841661738349,0.00240453741884125,"RU","Russian Federation (the)"
"RUS","gross",1,1326,0.000754147812971342,2.70290880160179,0.00203839276138898,"RU","Russian Federation (the)"
"RUS","grossly",1,1326,0.000754147812971342,5.26785815906333,0.00397274370970085,"RU","Russian Federation (the)"
"RUS","guarantor",1,1326,0.000754147812971342,3.47609868983527,0.00262149222461182,"RU","Russian Federation (the)"
"RUS","guterra",1,1326,0.000754147812971342,5.26785815906333,0.00397274370970085,"RU","Russian Federation (the)"
"RUS","hailing",1,1326,0.000754147812971342,4.57471097850338,0.00345000827941432,"RU","Russian Federation (the)"
"RUS","hamper",1,1326,0.000754147812971342,3.88156379794344,0.00292727284912778,"RU","Russian Federation (the)"
"RUS","hand",1,1326,0.000754147812971342,1.41771055735327,0.00106916331625435,"RU","Russian Federation (the)"
"RUS","hands",1,1326,0.000754147812971342,1.71251009757391,0.00129148574477671,"RU","Russian Federation (the)"
"RUS","harm",1,1326,0.000754147812971342,2.86996288626496,0.00216437623398564,"RU","Russian Federation (the)"
"RUS","harmonization",1,1326,0.000754147812971342,4.16924587039522,0.00314422765489835,"RU","Russian Federation (the)"
"RUS","head",1,1326,0.000754147812971342,1.63027199933694,0.00122946606284837,"RU","Russian Federation (the)"
"RUS","headed",1,1326,0.000754147812971342,2.78295150927533,0.00209875679432529,"RU","Russian Federation (the)"
"RUS","headquarters",1,1326,0.000754147812971342,3.07063358172711,0.00231571160009586,"RU","Russian Federation (the)"
"RUS","hell",1,1326,0.000754147812971342,3.32194801000801,0.00250523982655205,"RU","Russian Federation (the)"
"RUS","helping",1,1326,0.000754147812971342,1.93565364888812,0.00145976896597898,"RU","Russian Federation (the)"
"RUS","hitler",1,1326,0.000754147812971342,4.16924587039522,0.00314422765489835,"RU","Russian Federation (the)"
"RUS","hold",1,1326,0.000754147812971342,1.3760378609527,0.00103773594340324,"RU","Russian Federation (the)"
"RUS","holding",1,1326,0.000754147812971342,1.90056232907685,0.00143330492388903,"RU","Russian Federation (the)"
"RUS","hope",1,1326,0.000754147812971342,0.567377793270912,0.000427886721923765,"RU","Russian Federation (the)"
"RUS","host",1,1326,0.000754147812971342,1.71251009757391,0.00129148574477671,"RU","Russian Federation (the)"
"RUS","hostile",1,1326,0.000754147812971342,3.65842024662923,0.00275898962792551,"RU","Russian Federation (the)"
"RUS","hot",1,1326,0.000754147812971342,3.65842024662923,0.00275898962792551,"RU","Russian Federation (the)"
"RUS","hotting",1,1326,0.000754147812971342,5.26785815906333,0.00397274370970085,"RU","Russian Federation (the)"
"RUS","humanitarian",1,1326,0.000754147812971342,0.693147180559945,0.000522735430286535,"RU","Russian Federation (the)"
"RUS","hybrid",1,1326,0.000754147812971342,3.65842024662923,0.00275898962792551,"RU","Russian Federation (the)"
"RUS","ii",1,1326,0.000754147812971342,2.49526943682355,0.00188180198855471,"RU","Russian Federation (the)"
"RUS","iliaguerre",1,1326,0.000754147812971342,5.26785815906333,0.00397274370970085,"RU","Russian Federation (the)"
"RUS","illusion",1,1326,0.000754147812971342,3.88156379794344,0.00292727284912778,"RU","Russian Federation (the)"
"RUS","illustration",1,1326,0.000754147812971342,4.57471097850338,0.00345000827941432,"RU","Russian Federation (the)"
"RUS","imf",1,1326,0.000754147812971342,2.43464481500711,0.00183608206259963,"RU","Russian Federation (the)"
"RUS","impact",1,1326,0.000754147812971342,0.790521344585122,0.000596169943126034,"RU","Russian Federation (the)"
"RUS","implement",1,1326,0.000754147812971342,0.991192040047273,0.000747505309236254,"RU","Russian Federation (the)"
"RUS","imposing",1,1326,0.000754147812971342,2.62880082944807,0.00198250439626551,"RU","Russian Federation (the)"
"RUS","impression",1,1326,0.000754147812971342,4.16924587039522,0.00314422765489835,"RU","Russian Federation (the)"
"RUS","impunity",1,1326,0.000754147812971342,2.43464481500711,0.00183608206259963,"RU","Russian Federation (the)"
"RUS","inability",1,1326,0.000754147812971342,2.96527306606928,0.00223625419763898,"RU","Russian Federation (the)"
"RUS","inclusive",1,1326,0.000754147812971342,0.825206902573012,0.000622327980824292,"RU","Russian Federation (the)"
"RUS","increasingly",1,1326,0.000754147812971342,1.50665804336977,0.00113624286830299,"RU","Russian Federation (the)"
"RUS","indivisibility",1,1326,0.000754147812971342,5.26785815906333,0.00397274370970085,"RU","Russian Federation (the)"
"RUS","indo",1,1326,0.000754147812971342,3.18841661738349,0.00240453741884125,"RU","Russian Federation (the)"
"RUS","inexorable",1,1326,0.000754147812971342,3.88156379794344,0.00292727284912778,"RU","Russian Federation (the)"
"RUS","inflicting",1,1326,0.000754147812971342,4.16924587039522,0.00314422765489835,"RU","Russian Federation (the)"
"RUS","information",1,1326,0.000754147812971342,1.74149763444717,0.0013133466323131,"RU","Russian Federation (the)"
"RUS","infrastructure",1,1326,0.000754147812971342,0.991192040047273,0.000747505309236254,"RU","Russian Federation (the)"
"RUS","inhumane",1,1326,0.000754147812971342,3.32194801000801,0.00250523982655205,"RU","Russian Federation (the)"
"RUS","initiatives",1,1326,0.000754147812971342,0.991192040047273,0.000747505309236254,"RU","Russian Federation (the)"
"RUS","insist",1,1326,0.000754147812971342,2.70290880160179,0.00203839276138898,"RU","Russian Federation (the)"
"RUS","inspires",1,1326,0.000754147812971342,4.16924587039522,0.00314422765489835,"RU","Russian Federation (the)"
"RUS","instincts",1,1326,0.000754147812971342,5.26785815906333,0.00397274370970085,"RU","Russian Federation (the)"
"RUS","integration",1,1326,0.000754147812971342,1.77135059759685,0.00133586017918314,"RU","Russian Federation (the)"
"RUS","intended",1,1326,0.000754147812971342,3.32194801000801,0.00250523982655205,"RU","Russian Federation (the)"
"RUS","inter",1,1326,0.000754147812971342,2.32341917989689,0.00175220149313491,"RU","Russian Federation (the)"
"RUS","internationally",1,1326,0.000754147812971342,2.17681570570501,0.0016416408036991,"RU","Russian Federation (the)"
"RUS","intolerance",1,1326,0.000754147812971342,2.70290880160179,0.00203839276138898,"RU","Russian Federation (the)"
"RUS","iranian",1,1326,0.000754147812971342,3.47609868983527,0.00262149222461182,"RU","Russian Federation (the)"
"RUS","irrespective",1,1326,0.000754147812971342,3.65842024662923,0.00275898962792551,"RU","Russian Federation (the)"
"RUS","irreversible",1,1326,0.000754147812971342,2.55980795796112,0.00193047357312302,"RU","Russian Federation (the)"
"RUS","islamophobia",1,1326,0.000754147812971342,2.86996288626496,0.00216437623398564,"RU","Russian Federation (the)"
"RUS","isolated",1,1326,0.000754147812971342,3.07063358172711,0.00231571160009586,"RU","Russian Federation (the)"
"RUS","issues",1,1326,0.000754147812971342,0.703509967595492,0.00053055050346568,"RU","Russian Federation (the)"
"RUS","italy",1,1326,0.000754147812971342,3.88156379794344,0.00292727284912778,"RU","Russian Federation (the)"
"RUS","japanese",1,1326,0.000754147812971342,5.26785815906333,0.00397274370970085,"RU","Russian Federation (the)"
"RUS","johannesburg",1,1326,0.000754147812971342,4.16924587039522,0.00314422765489835,"RU","Russian Federation (the)"
"RUS","joint",1,1326,0.000754147812971342,1.3760378609527,0.00103773594340324,"RU","Russian Federation (the)"
"RUS","jungle",1,1326,0.000754147812971342,3.65842024662923,0.00275898962792551,"RU","Russian Federation (the)"
"RUS","kanbera",1,1326,0.000754147812971342,5.26785815906333,0.00397274370970085,"RU","Russian Federation (the)"
"RUS","kiev",1,1326,0.000754147812971342,3.18841661738349,0.00240453741884125,"RU","Russian Federation (the)"
"RUS","knee",1,1326,0.000754147812971342,4.57471097850338,0.00345000827941432,"RU","Russian Federation (the)"
"RUS","korea",1,1326,0.000754147812971342,2.62880082944807,0.00198250439626551,"RU","Russian Federation (the)"
"RUS","korean",1,1326,0.000754147812971342,3.65842024662923,0.00275898962792551,"RU","Russian Federation (the)"
"RUS","kortetokosal",1,1326,0.000754147812971342,5.26785815906333,0.00397274370970085,"RU","Russian Federation (the)"
"RUS","ladies",1,1326,0.000754147812971342,0.505684224265572,0.000381360651783991,"RU","Russian Federation (the)"
"RUS","language",1,1326,0.000754147812971342,2.70290880160179,0.00203839276138898,"RU","Russian Federation (the)"
"RUS","latin",1,1326,0.000754147812971342,1.83387095457818,0.0013830097696668,"RU","Russian Federation (the)"
"RUS","lavrov",1,1326,0.000754147812971342,5.26785815906333,0.00397274370970085,"RU","Russian Federation (the)"
"RUS","law",1,1326,0.000754147812971342,0.370018359112417,0.000279048536283874,"RU","Russian Federation (the)"
"RUS","leadership",1,1326,0.000754147812971342,0.898410306596307,0.000677534167870518,"RU","Russian Federation (the)"
"RUS","league",1,1326,0.000754147812971342,2.86996288626496,0.00216437623398564,"RU","Russian Federation (the)"
"RUS","legally",1,1326,0.000754147812971342,2.55980795796112,0.00193047357312302,"RU","Russian Federation (the)"
"RUS","liberal",1,1326,0.000754147812971342,2.96527306606928,0.00223625419763898,"RU","Russian Federation (the)"
"RUS","libyans",1,1326,0.000754147812971342,3.88156379794344,0.00292727284912778,"RU","Russian Federation (the)"
"RUS","life",1,1326,0.000754147812971342,0.567377793270912,0.000427886721923765,"RU","Russian Federation (the)"
"RUS","light",1,1326,0.000754147812971342,1.63027199933694,0.00122946606284837,"RU","Russian Federation (the)"
"RUS","links",1,1326,0.000754147812971342,2.78295150927533,0.00209875679432529,"RU","Russian Federation (the)"
"RUS","logic",1,1326,0.000754147812971342,2.78295150927533,0.00209875679432529,"RU","Russian Federation (the)"
"RUS","london",1,1326,0.000754147812971342,4.16924587039522,0.00314422765489835,"RU","Russian Federation (the)"
"RUS","macro",1,1326,0.000754147812971342,4.16924587039522,0.00314422765489835,"RU","Russian Federation (the)"
"RUS","macron",1,1326,0.000754147812971342,5.26785815906333,0.00397274370970085,"RU","Russian Federation (the)"
"RUS","majorities",1,1326,0.000754147812971342,5.26785815906333,0.00397274370970085,"RU","Russian Federation (the)"
"RUS","manifestation",1,1326,0.000754147812971342,3.65842024662923,0.00275898962792551,"RU","Russian Federation (the)"
"RUS","manipulating",1,1326,0.000754147812971342,5.26785815906333,0.00397274370970085,"RU","Russian Federation (the)"
"RUS","markets",1,1326,0.000754147812971342,2.13236394313418,0.00160811760417359,"RU","Russian Federation (the)"
"RUS","means",1,1326,0.000754147812971342,0.746069582014288,0.000562646743600519,"RU","Russian Federation (the)"
"RUS","mechanisms",1,1326,0.000754147812971342,1.3166144404819,0.000992921900815913,"RU","Russian Federation (the)"
"RUS","meet",1,1326,0.000754147812971342,1.06316553967236,0.000801783966570409,"RU","Russian Federation (the)"
"RUS","meeting",1,1326,0.000754147812971342,1.00517828202201,0.000758053003033192,"RU","Russian Federation (the)"
"RUS","mentioned",1,1326,0.000754147812971342,2.49526943682355,0.00188180198855471,"RU","Russian Federation (the)"
"RUS","metamorphose",1,1326,0.000754147812971342,5.26785815906333,0.00397274370970085,"RU","Russian Federation (the)"
"RUS","middle",1,1326,0.000754147812971342,1.19032071515761,0.000897677764070595,"RU","Russian Federation (the)"
"RUS","migrants",1,1326,0.000754147812971342,2.13236394313418,0.00160811760417359,"RU","Russian Federation (the)"
"RUS","militarism",1,1326,0.000754147812971342,5.26785815906333,0.00397274370970085,"RU","Russian Federation (the)"
"RUS","militarization",1,1326,0.000754147812971342,3.88156379794344,0.00292727284912778,"RU","Russian Federation (the)"
"RUS","millions",1,1326,0.000754147812971342,1.29756624551121,0.000978556746237712,"RU","Russian Federation (the)"
"RUS","mind",1,1326,0.000754147812971342,1.86666077740117,0.00140773814283648,"RU","Russian Federation (the)"
"RUS","minerate",1,1326,0.000754147812971342,5.26785815906333,0.00397274370970085,"RU","Russian Federation (the)"
"RUS","minister",1,1326,0.000754147812971342,0.724563376793324,0.000546427885967816,"RU","Russian Federation (the)"
"RUS","minority",1,1326,0.000754147812971342,3.18841661738349,0.00240453741884125,"RU","Russian Federation (the)"
"RUS","minsk",1,1326,0.000754147812971342,4.57471097850338,0.00345000827941432,"RU","Russian Federation (the)"
"RUS","miss",1,1326,0.000754147812971342,3.18841661738349,0.00240453741884125,"RU","Russian Federation (the)"
"RUS","missile",1,1326,0.000754147812971342,3.18841661738349,0.00240453741884125,"RU","Russian Federation (the)"
"RUS","mitigation",1,1326,0.000754147812971342,1.77135059759685,0.00133586017918314,"RU","Russian Federation (the)"
"RUS","modernizing",1,1326,0.000754147812971342,5.26785815906333,0.00397274370970085,"RU","Russian Federation (the)"
"RUS","monopolizing",1,1326,0.000754147812971342,5.26785815906333,0.00397274370970085,"RU","Russian Federation (the)"
"RUS","monroe",1,1326,0.000754147812971342,4.57471097850338,0.00345000827941432,"RU","Russian Federation (the)"
"RUS","movement",1,1326,0.000754147812971342,2.37748640116716,0.00179297616980932,"RU","Russian Federation (the)"
"RUS","multi",1,1326,0.000754147812971342,1.27887411249905,0.000964460115006828,"RU","Russian Federation (the)"
"RUS","multimagaddafi",1,1326,0.000754147812971342,5.26785815906333,0.00397274370970085,"RU","Russian Federation (the)"
"RUS","multipolar",1,1326,0.000754147812971342,2.86996288626496,0.00216437623398564,"RU","Russian Federation (the)"
"RUS","mutually",1,1326,0.000754147812971342,2.32341917989689,0.00175220149313491,"RU","Russian Federation (the)"
"RUS","national",1,1326,0.000754147812971342,0.284251537354992,0.000214367675230009,"RU","Russian Federation (the)"
"RUS","native",1,1326,0.000754147812971342,3.47609868983527,0.00262149222461182,"RU","Russian Federation (the)"
"RUS","naziism",1,1326,0.000754147812971342,5.26785815906333,0.00397274370970085,"RU","Russian Federation (the)"
"RUS","nazis",1,1326,0.000754147812971342,4.16924587039522,0.00314422765489835,"RU","Russian Federation (the)"
"RUS","nervous",1,1326,0.000754147812971342,4.57471097850338,0.00345000827941432,"RU","Russian Federation (the)"
"RUS","nonproliferation",1,1326,0.000754147812971342,5.26785815906333,0.00397274370970085,"RU","Russian Federation (the)"
"RUS","normalization",1,1326,0.000754147812971342,2.96527306606928,0.00223625419763898,"RU","Russian Federation (the)"
"RUS","objectively",1,1326,0.000754147812971342,3.88156379794344,0.00292727284912778,"RU","Russian Federation (the)"
"RUS","obvious",1,1326,0.000754147812971342,3.18841661738349,0.00240453741884125,"RU","Russian Federation (the)"
"RUS","offensive",1,1326,0.000754147812971342,3.32194801000801,0.00250523982655205,"RU","Russian Federation (the)"
"RUS","official",1,1326,0.000754147812971342,2.27212588550934,0.00171351876735244,"RU","Russian Federation (the)"
"RUS","oic",1,1326,0.000754147812971342,3.65842024662923,0.00275898962792551,"RU","Russian Federation (the)"
"RUS","opportunities",1,1326,0.000754147812971342,0.924052737209644,0.000696872350836836,"RU","Russian Federation (the)"
"RUS","opportunity",1,1326,0.000754147812971342,0.623467259921956,0.000470186470529378,"RU","Russian Federation (the)"
"RUS","opposition",1,1326,0.000754147812971342,3.07063358172711,0.00231571160009586,"RU","Russian Federation (the)"
"RUS","optimism",1,1326,0.000754147812971342,2.96527306606928,0.00223625419763898,"RU","Russian Federation (the)"
"RUS","option",1,1326,0.000754147812971342,2.55980795796112,0.00193047357312302,"RU","Russian Federation (the)"
"RUS","organization",1,1326,0.000754147812971342,0.746069582014288,0.000562646743600519,"RU","Russian Federation (the)"
